Time,Country Code,AG.LND.FRST.K2,AG.PRD.LVSK.XD,EG.ELC.RNWX.KH,EG.FEC.RNEW.ZS,EG.USE.ELEC.KH.PC,EG.USE.PCAP.KG.OE,EN.ATM.CO2E.PC,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,SP.POP.GROW,SP.POP.TOTL,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS
2020,PSE,101.4,97.21,NaN,15.02,NaN,NaN,NaN,2922.46801084844,-13.4963869730477,2.48654993848325,4803269,2.8508765124279,3685020,76.719
2020,PYF,1494.6,107.28,NaN,8.13,NaN,NaN,NaN,18286.3745993614,-7.67857845426289,0.732338551627656,301920,0.858226940089845,187115,61.975
2020,QAT,0,172.3,NaN,0.06,NaN,NaN,31.7268424513247,58476.1994291413,-2.00500948572046,-1.68298503942558,2760385,-1.63560445377234,2739268,99.235
2020,ROU,69290.5,86.2,NaN,24.06,NaN,NaN,3.56413750145988,10898.9223283807,-3.14554156129175,-0.550759892541776,19265250,-0.347574150543849,10440610,54.194
2020,RUS,8153116,110.94,NaN,3.72,NaN,NaN,11.2322880672434,9714.3837890625,-2.4510269293305,-0.230950388878624,144073139,-0.00730146817213459,107700434,74.754
2020,RWA,2760,103.33,NaN,81.7,NaN,NaN,0.105124140047262,821.785059617138,-5.66229722308751,2.3967070500013,13146362,3.08172595605391,2291674,17.432
2020,SAU,9770,142.53,NaN,0.06,NaN,NaN,14.2665853675408,18856.9138053997,-4.79246757029121,0.472667096302666,35997107,0.736401326378145,30340882,84.287
2020,SDN,183595.5,105.61,NaN,62.13,NaN,NaN,0.467953928316626,1828.15014648438,-6.25022807906741,2.75677878454575,44440486,3.66006344029144,15666605,35.253
2020,SEN,80681.6,130.69,NaN,38.64,NaN,NaN,0.649800561203009,1391.04695493568,-1.34214592481055,2.68438184925041,16436120,3.66377487641204,7909390,48.122
2020,SGP,155.7,128.02,NaN,0.92,NaN,NaN,7.68668370206727,59175.8110412137,-3.60084808580315,-0.311904961250833,5685807,-0.311904961250821,5685807,100
2020,SLB,25229.7,101.88,NaN,49.01,NaN,NaN,0.323065549175264,2079.56036003971,-5.64537105431533,2.3713876123354,691191,4.25359016492773,170517,24.67
2020,SLE,25348.8,104.35,NaN,75.07,NaN,NaN,0.127277607278142,608.338120204502,-4.19655104811287,2.29903034010859,8233970,3.32707170509827,3534267,42.923
2020,SLV,5838.8,91.67,NaN,23.7,NaN,NaN,1.01328024350636,3774.6661826535,-8.06158085724454,0.199062369975812,6292731,1.15397614072029,4621633,73.444
2020,SMR,10,NaN,NaN,NaN,NaN,NaN,NaN,41415.6669631563,-6.17850136533582,-0.501577644647767,34007,-0.367282226403572,33156,97.499
2020,SOM,59800,100.79,NaN,95.52,NaN,NaN,0.0399346532651356,424.392316823319,-0.954716484010831,3.41819734760827,16537016,4.69855775761897,7630345,46.141
2020,SRB,27226.5,105.87,NaN,26.01,NaN,NaN,6.71451717217514,6552.08439071824,-0.2409239589782,-0.666107601320794,6899126,-0.336030935281168,3894281,56.446
2020,SSD,71570,101.49,NaN,33.22,NaN,NaN,0.16430913651009,NaN,NaN,1.50626772829854,10606227,3.00264210991181,2142352,20.199
2020,STP,519,100.48,NaN,41.61,NaN,NaN,0.645350140184137,1695.17129168174,1.1199606360621,1.86599449843616,218641,2.8874830209953,162568,74.354
2020,SUR,151962.9,113.38,NaN,14.66,NaN,NaN,4.28507655687612,7275.36567421894,-16.911412073134,1.12046732560236,607065,1.20201463277301,401567,66.149
2020,SVK,19259,100.98,NaN,17.64,NaN,NaN,5.31905480792852,17617.049313456,-3.41911712353581,0.0857694756149868,5458827,0.143424102235349,2934665,53.76
2020,SVN,12378.3,104.42,NaN,22.4,NaN,NaN,5.93473517885826,22928.7627401934,-4.96004083297935,0.669754656164979,2102419,1.20824231450057,1158811,55.118
2020,SWE,279800,100.06,NaN,58.4,NaN,NaN,3.24298914312747,51952.6731328342,-2.87468419018519,0.722703912882934,10353442,1.02894002235642,9108648,87.977
2020,SWZ,4975.6,100.98,NaN,66.01,NaN,NaN,0.972087527685903,3672.65334987563,-2.48029970534307,0.939644435809807,1180655,1.72873614079781,285376,24.171
2020,SXM,3.7,NaN,NaN,0.05,NaN,NaN,NaN,23790.9855266944,-17.885417159064,1.6731008261205,42310,1.67310082612048,42310,100
2020,SYC,337,94.66,NaN,1.34,NaN,NaN,6.08051837257013,15168.7795782587,-9.42575592830002,0.853707878128979,98462,1.59935095670529,56661,57.546
2020,SYR,5220.8,99.44,NaN,1.08,NaN,NaN,1.21480248375323,726.738798208621,-6.9942453904841,3.30017735470972,20772595,4.48609199241886,11523597,55.475
2020,TCA,105.2,NaN,NaN,0.51,NaN,NaN,NaN,18122.4250199858,-28.7606454520118,2.73839172351897,44276,3.00277262601928,41445,93.605
2020,TCD,43130,129.89,NaN,73.55,NaN,NaN,0.0942281870969025,622.278506298896,-4.66133902000324,3.16053305963688,16644701,4.19049062427543,3914834,23.52
2020,TGO,12092.7,119.63,NaN,76.62,NaN,NaN,0.286061843654428,833.859908834862,-0.433796943220827,2.39121902175851,8442580,3.68933123789014,3613424,42.8
2020,THA,198730,100.21,NaN,20.83,NaN,NaN,3.71425580600412,6048.10032833752,-6.28758089052563,0.235182865291138,71475664,1.68053874355918,36759934,51.43
2020,TJK,4238,145.98,NaN,38.75,NaN,NaN,0.977533024275801,1197.21068286676,2.14418624682465,2.18442696878278,9543207,2.90323565731314,2624955,27.506
2020,TKM,41270,107.84,NaN,0.06,NaN,NaN,10.1840862992321,7064.44651044032,NaN,1.4831290153972,6250438,2.3782937147859,3282480,52.516
2020,TLS,9211,91.8,NaN,11.42,NaN,NaN,0.343155165981408,1988.98252518897,29.929979719251,1.51582114075127,1299995,2.71383258476001,407158,31.32
2020,TON,89.5,100.86,NaN,1.89,NaN,NaN,1.12204761814278,4637.67469069682,0.199363590239884,0.28829020228429,105254,0.255333307322834,24313,23.099
2020,TTO,2281.9,84.51,NaN,0.47,NaN,NaN,10.1571191722541,14397.5503757618,-7.56838294553815,-0.119021692717152,1518147,-0.068181047444615,807867,53.214
2020,TUN,7027.3,101.82,NaN,12.88,NaN,NaN,2.4086225282388,3699.28802334256,-9.66066157516066,0.928583172377061,12161723,1.38095542388519,8460667,69.568
2020,TUR,222203.6,126.77,NaN,13.72,NaN,NaN,4.84226692232433,12072.3994354645,1.14794398939554,0.780048417598582,84135428,1.40614063630154,64031267,76.105
2020,TUV,10,106.06,NaN,6.67,NaN,NaN,0.596259824735748,3976.79764340626,-5.25206033319787,1.02611570026552,11069,2.28385604630501,7086,64.014
2020,TZA,457450,131.21,NaN,83.95,NaN,NaN,0.233945592120175,1028.1455078125,-1.01958280878104,3.01385328385348,61704518,5.0992051402632,21736651,35.227
2020,UGA,23379,100.08,NaN,92.91,NaN,NaN,0.127793034826946,918.120097920021,-0.423316497344004,3.33280874526165,44404611,5.73787942305387,11080727,24.954
2020,UKR,96900,94.32,NaN,8.72,NaN,NaN,3.75381618922792,2350.40014648438,-3.10165858921107,-0.574242470135943,44132049,-0.380110466355551,30719437,69.608
2020,URY,20310,96.97,NaN,61.09,NaN,NaN,1.89971905049917,16459.9781837613,-6.28148319774319,0.0197448194187447,3429086,0.112939218971122,3275291,95.515
2020,USA,3097950,110.86,NaN,11.16,NaN,NaN,13.0328279519898,58451.6067152443,-3.70095252825833,0.964347900193196,331511512,1.21264765742654,274040676,82.664
2020,UZB,36896.6,114.38,NaN,1.03,NaN,NaN,3.37630378548758,3187.04897361119,0.0538222334314895,1.92212652692564,34232050,1.88841035704427,17258430,50.416
2020,VCT,285.4,93.03,NaN,4.9,NaN,NaN,2.100695771848,7948.48293530169,-3.47075541150275,-0.278684637027924,104632,0.511325226697624,55488,53.032
2020,VEN,462309,83.84,NaN,23.33,NaN,NaN,2.54502797831961,NaN,NaN,-1.67498559751263,28490453,-1.6307974245852,25151087,88.279
2020,VGB,36.2,NaN,NaN,1.42,NaN,NaN,NaN,NaN,NaN,0.975300318670376,30910,1.80330549428888,14996,48.515
2020,VIR,199.1,NaN,NaN,5.13,NaN,NaN,NaN,35620.8719163345,-1.79809079379379,-0.35593743409178,106290,-0.243882254311271,101974,95.939
2020,VNM,146430.9,114.47,NaN,19.11,NaN,NaN,3.67644008813984,3352.06015678922,1.93735534204778,0.906299234852032,96648685,2.83151425856978,36088619,37.34
2020,VUT,4423,78.7,NaN,26.03,NaN,NaN,0.389174968317372,2634.24389196088,-7.21187853416568,2.36372959142916,311685,2.87923598159914,79558,25.525
2020,WLD,40499687.7,NaN,NaN,19.7713444783922,NaN,NaN,4.29185309581619,10499.6471112165,-4.04239455743918,1.01103925998684,7820963775,1.79829477842566,4383700170,56.0637046138477
2020,WSM,1616.7,68.82,NaN,37.54,NaN,NaN,0.960782397908146,4223.58811344915,-4.47168519860817,1.41696799990075,214929,0.487545124991399,38449,17.889
2020,XKX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3990.98611185295,-5.40663794378634,0.0701311089258031,1790133,NaN,NaN, 
2020,YEM,5490,112.62,NaN,3.53,NaN,NaN,0.308514614308256,NaN,NaN,2.31044739697631,32284046,3.99974403498889,12238236,37.908
2020,ZAF,170500.9,104.39,NaN,9.76,NaN,NaN,6.68756314737781,5726.26277496798,-7.48109276223047,1.22317929511453,58801927,1.96530474552946,39605450,67.354
2020,ZMB,448140.3,110.99,NaN,81.84,NaN,NaN,0.40190271250386,1237.28330318262,-5.59573305992129,2.9338181351684,18927715,4.18973799229941,8447250,44.629
2020,ZWE,174445.8,105.61,NaN,84.36,NaN,NaN,0.530483547000938,1213.11705725994,-9.67040477679424,2.03111171035477,15669666,2.13042091541727,5052214,32.242
2021, The BHS,5098.6,95.23,NaN,1.27,NaN,NaN,NaN,26412.0121121765,16.5731170485091,0.352416997336031,407906,0.496450111492329,340051,83.365
2021,ABW,4.2,NaN,NaN,8.5,NaN,NaN,NaN,30271.833634046,17.2253004018797,-0.0450446230906329,106537,0.342950565482248,46734,43.866
2021,AFG,12084.4,102.02,NaN,17.86,NaN,NaN,NaN,426.229401276432,-22.9291944307147,2.85135765449931,40099462,3.95185728902399,10551772,26.314
2021,AGO,660523.133,108.68,NaN,NaN,NaN,NaN,NaN,2300.97461359713,-1.95459800636894,3.16602986153025,34503774,4.11178584659054,23276246,67.46
2021,ALB,7889,88.06,NaN,NaN,NaN,NaN,NaN,4857.11195487159,9.92271370805365,-0.926918061639398,2811666,0.443404480033808,1770478,62.969
2021,AND,160,NaN,NaN,20.59,NaN,NaN,NaN,36616.1007622181,6.45944053180018,1.70228822534561,79034,1.63634603123151,69438,87.858
2021,ARE,3173,139.59,NaN,NaN,NaN,NaN,NaN,42535.9660463937,3.05240051957495,0.834812788038646,9365145,1.12274940466998,8175678,87.299
2021,ARG,284636.667,111.24,NaN,NaN,NaN,NaN,NaN,12402.4907912317,9.35717585932072,0.947490959333989,45808747,1.07551503856124,42248949,92.229
2021,ARM,3282.6,95.68,NaN,NaN,NaN,NaN,NaN,4522.31904517941,6.25422006660932,-0.522963242641951,2790974,-0.336768058503091,1770343,63.431
2021,ASM,171,NaN,NaN,0.52,NaN,NaN,NaN,14396.3685581274,0.648377683091113,-2.53017092647207,45035,-2.51044474758736,39257,87.169
2021,ATG,80.533,94.24,NaN,0.72,NaN,NaN,NaN,15288.4378783717,5.92050157978692,0.597151594527623,93219,0.37912230210342,22727,24.38
2021,AUS,1340051,87.81,NaN,NaN,NaN,NaN,NaN,59339.6843453605,2.10571122890686,0.127728295728263,25688079,0.267934456197247,22184739,86.362
2021,AUT,39027.4,99.23,NaN,NaN,NaN,NaN,NaN,45238.3907144733,4.10231717627012,0.435671684056384,8955797,0.85522683458329,5283472,58.995
2021,AZE,11432.967,118.46,NaN,NaN,NaN,NaN,NaN,5345.44081113132,5.15150006870661,0.441197735816311,10137750,1.11098025254736,5755809,56.776
2021,BDI,2796.4,128.06,NaN,83.25,NaN,NaN,NaN,264.364832869577,0.381166639765468,2.67247846179476,12551213,5.19369105477939,1764450,14.058
2021,BEL,6893,104.86,NaN,NaN,NaN,NaN,NaN,42971.0580381855,5.78766073720394,0.469904402495701,11592952,0.508647378332019,11374657,98.117
2021,BEN,30851.5,107.47,NaN,NaN,NaN,NaN,NaN,1214.07758989942,4.23870895916781,2.75970517933377,12996895,3.90360091217683,6364839,48.972
2021,BFA,61664,113.9,NaN,68,NaN,NaN,NaN,739.672724915489,4.11014034563209,2.65037591522147,22100683,4.69743109075788,6904253,31.24
2021,BGD,18834,115.23,NaN,NaN,NaN,NaN,NaN,1684.43348669953,5.71664908722495,1.14931847631384,169356251,3.1436030611842,65957486,38.946
2021,BGR,39060,91.72,NaN,NaN,NaN,NaN,NaN,8641.81889895101,8.51524959390686,-0.814846471528947,6877743,-0.367953364506645,5228804,76.025
2021,BHR,7.2,133.54,NaN,NaN,NaN,NaN,NaN,23407.195851022,3.66632965640363,-0.966024840061971,1463265,-0.836505335284737,1311407,89.622
2021,BIH,21879.1,71.67,NaN,NaN,NaN,NaN,NaN,5947.82050897417,8.94999142884024,-1.44065259604193,3270943,-0.617820533475667,1616664,49.425
2021,BLR,87821,111.18,NaN,NaN,NaN,NaN,NaN,6457.75194571688,3.29082150587152,-0.82823272086807,9302585,-0.292441093106297,7433696,79.91
2021,BLZ,12658.9,107.63,NaN,31.35,NaN,NaN,NaN,5733.10257369081,13.7492699717782,1.28562992065572,400031,1.66734180682864,184818,46.201
2021,BMU,10,NaN,NaN,0.91,NaN,NaN,NaN,102959.254883442,3.22222215842916,-0.202104144558527,63764,-0.202104144558527,63764,100
2021,BOL,506207.733,116.95,NaN,NaN,NaN,NaN,NaN,3061.73861340573,4.8469724607495,1.19348671867883,12079472,1.69420595110603,8513008,70.475
2021,BRA,4953913.667,108.75,NaN,NaN,NaN,NaN,NaN,8621.7305900933,4.43535281911002,0.528590452919416,214326223,0.808423004096535,187143228,87.317
2021,BRB,63,89.16,NaN,4.68,NaN,NaN,NaN,14800.8381460905,-0.369230329510742,0.180461453548187,281200,0.3568683774869,87864,31.246
2021,BRN,3800,119.99,NaN,NaN,NaN,NaN,NaN,29673.1692675163,-2.39682144248212,0.822461681539278,445373,1.21006554821628,349858,78.554
2021,BTN,27270.6,146.21,NaN,87.45,NaN,NaN,NaN,2976.90441988089,3.42091061353125,0.642586172837449,777486,2.26451020895601,334381,43.008
2021,BWA,151364,99.51,NaN,NaN,NaN,NaN,NaN,6394.98443314409,10.0542315352895,1.6367427551677,2588423,2.59576280118226,1852275,71.56
2021,CAF,222730,109.2,NaN,90.45,NaN,NaN,NaN,370.675750331837,-1.21027956389845,2.11363722558977,5457154,3.17437224700531,2327367,42.648
2021,CAN,3468911.133,120.86,NaN,NaN,NaN,NaN,NaN,44234.5421355735,4.40927515325929,0.575421916470359,38226498,0.686929105514026,31213082,81.653
2021,CHE,12725.5,98.34,NaN,NaN,NaN,NaN,NaN,87339.7597519546,3.44050320705828,0.752392087137583,8703405,0.861926355989954,6440172,73.996
2021,CHI,10.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.65897457486551,0.913338674061597,172683,1.07009112431887,53552,31.012
2021,CHL,183336.2,105.59,NaN,NaN,NaN,NaN,NaN,14095.7822394323,10.6318812179678,0.994344898418259,19493184,1.09688301329068,17118329,87.817
2021,CHN,2218577.5,108.02,NaN,NaN,NaN,NaN,NaN,11223.1533663847,8.35072971470412,0.0892522000412526,1412360000,1.83853028231533,882894483,62.512
2021,CIV,27238.267,117.08,NaN,NaN,NaN,NaN,NaN,2333.35312219976,4.40481596430489,2.455303010444,27478249,3.36784678948696,14338150,52.18
2021,CMR,202844.8,100.67,NaN,NaN,NaN,NaN,NaN,1432.86268946366,0.953583606597761,2.63581940586039,27198628,3.65217621911604,15815458,58.148
2021,COD,1250538.633,106.4,NaN,NaN,NaN,NaN,NaN,501.239088309924,2.83237932472882,3.22252815991252,95894118,4.5221655167406,44336645,46.235
2021,COG,219310,109.92,NaN,NaN,NaN,NaN,NaN,1515.89387246671,-4.43948919173256,2.31648825280279,5835806,2.98356781909268,3984863,68.283
2021,COL,589426.267,108.91,NaN,NaN,NaN,NaN,NaN,6423.85989537149,9.75360148852955,1.14382091580962,51516562,1.52993301358678,42109638,81.74
2021,COM,324.8,98.22,NaN,39.05,NaN,NaN,NaN,1355.53881127325,0.190939004401898,1.89944099480128,821625,2.68926569684252,243308,29.613
2021,CPV,460.2,99.87,NaN,23.24,NaN,NaN,NaN,3122.15981902967,5.85102493713016,0.90298888332359,587925,1.57581340878324,394509,67.102
2021,CRI,30512.4,113.16,NaN,NaN,NaN,NaN,NaN,12888.4663129673,7.13561306463883,0.600406861056438,5153957,1.406834717935,4196609,81.425
2021,CUB,32420,78.61,NaN,NaN,NaN,NaN,NaN,7291.06788516411,1.65281715243313,-0.393012541562472,11256372,-0.266142848880682,8700275,77.292
2021,CUW,0.7,NaN,NaN,NaN,NaN,NaN,NaN,15633.2333617387,5.99595980839447,-1.6777912474095,152369,-1.70504559966404,135666,89.038
2021,CYM,126.6,NaN,NaN,0.01,NaN,NaN,NaN,78731.1474131222,2.76907100455001,1.21820372930296,68136,1.21820372930298,68136,100
2021,CYP,1725.1,126.5,NaN,NaN,NaN,NaN,NaN,28329.31640625,5.64995024883682,0.535999429698235,1244188,0.588276354117896,831814,66.856
2021,CZE,26789,104.64,NaN,NaN,NaN,NaN,NaN,20085.4580265793,5.44606489946646,-1.81187141002542,10505772,-1.60549820477896,7796754,74.214
2021,DEU,114190,97.05,NaN,NaN,NaN,NaN,NaN,42726.485322007,2.58355747499036,0.0423270572552137,83196078,0.15974977086524,64513567,77.544
2021,DJI,58.733,130,NaN,30.94,NaN,NaN,NaN,2905.56087433282,3.34007997778497,1.40284750995694,1105557,1.60121667943987,864734,78.217
2021,DMA,478.7,103.6,NaN,8.34,NaN,NaN,NaN,6978.47049678221,6.27601936250122,0.577535935346367,72412,1.00700695444124,51699,71.395
2021,DNK,6293.8,106.34,NaN,NaN,NaN,NaN,NaN,58359.5839945633,4.40223118214453,0.433414489409722,5856733,0.574034304150868,5167981,88.24
2021,DOM,21521.9,106.75,NaN,NaN,NaN,NaN,NaN,8410.6058297525,11.0782763219647,1.06892666709415,11117873,1.88098279420173,9251516,83.213
2021,DZA,19583.333,96.73,NaN,NaN,NaN,NaN,NaN,3939.36085126425,1.70006376741448,1.65770320084269,44177969,2.37124967540079,32807002,74.261
2021,ECU,124335.6,100.54,NaN,NaN,NaN,NaN,NaN,5492.48927051545,3.01037816290692,1.18206337539033,17797737,1.48550489674713,11454802,64.361
2021,EGY,449.8,107.51,NaN,NaN,NaN,NaN,NaN,3896.84285281222,1.59181628823586,1.65838367949689,109262178,1.84286736299705,46831955,42.862
2021,ERI,10521,107.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7961013366299,3620312,3.32733865202137,1519988,41.985
2021,ESP,185764.6,119.68,NaN,NaN,NaN,NaN,NaN,26125.8716662745,5.40811294229356,0.105706398137095,47415750,0.409660414767995,38433310,81.056
2021,EST,24384,95.03,NaN,NaN,NaN,NaN,NaN,21707.2407508041,7.89903259794904,0.105996956310127,1330932,0.37423841895352,923866,69.415
2021,ETH,169955,121.95,NaN,NaN,NaN,NaN,NaN,834.991301636644,2.92580454540466,2.60431928274974,120283026,4.78818035456334,26671558,22.174
2021,FIN,224090,101.57,NaN,NaN,NaN,NaN,NaN,46259.1969183381,2.83309990234673,0.207288594407348,5541017,0.299633189629648,4742889,85.596
2021,FJI,11467,123.5,NaN,29.8,NaN,NaN,NaN,4442.86941078719,-5.54140221290679,0.45397664568484,924610,1.31150162606102,533870,57.74
2021,FRA,173364,97.18,NaN,NaN,NaN,NaN,NaN,38045.9021613006,6.53511998290108,0.263854757064606,67749632,0.59304348511167,55041156,81.242
2021,FRO,0.8,91.27,NaN,5.31,NaN,NaN,NaN,56689.3460717916,4.68820641481931,0.900256782879419,52889,1.33648206755022,22522,42.583
2021,FSM,644.5,106.74,NaN,2.03,NaN,NaN,NaN,2794.78641596039,-4.06533058093541,0.910158700223977,113131,1.49792400436107,26097,23.068
2021,GAB,235187.2,105.1,NaN,NaN,NaN,NaN,NaN,6577.41177171426,-0.638652872887107,2.09798810279019,2341179,2.46469704373021,2116964,90.423
2021,GBR,31986.667,104.5,NaN,NaN,NaN,NaN,NaN,45334.1570044433,7.68565664671709,-0.0819253049161613,67026300,0.214406091552174,56403972,84.152
2021,GEO,28224,104.46,NaN,NaN,NaN,NaN,NaN,4931.73316931386,10.8857018598595,-0.379636607027231,3708610,0.322666414327491,2220419,59.872
2021,GHA,79929.333,117.4,NaN,NaN,NaN,NaN,NaN,2014.71387448223,3.26228199645995,2.00774487031161,32833031,3.11064063324169,19038233,57.985
2021,GIB,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.122365336936279,32669,-0.122365336936256,32669,100
2021,GIN,61490,128.6,NaN,65.53,NaN,NaN,NaN,972.779029900558,1.39114155093898,2.44431721949133,13531906,3.4937015726281,5042529,37.264
2021,GMB,2369.333,100.2,NaN,48.74,NaN,NaN,NaN,666.471084931011,1.66189201432788,2.52879318000917,2639916,3.54624816576109,1669008,63.222
2021,GNB,19715.7,104.25,NaN,87.26,NaN,NaN,NaN,613.898112012294,1.53870965479734,2.20258924567144,2060721,3.15070635828884,919432,44.617
2021,GNQ,24400.6,99.61,NaN,5.99,NaN,NaN,NaN,5833.10295197298,-3.27359361315816,2.37849451867221,1634466,3.00718046472277,1202330,73.561
2021,GRC,39018,97.23,NaN,NaN,NaN,NaN,NaN,18907.8491448015,9.0191093895881,-0.537756534706951,10641221,-0.133384917339046,8517020,80.038
2021,GRD,177,142.11,NaN,9.96,NaN,NaN,NaN,8223.18669804078,3.89188357961443,0.762873605069601,124610,1.19024142657107,45724,36.694
2021,GRL,2.2,NaN,NaN,11.76,NaN,NaN,NaN,48514.5283451432,0.778869513715492,0.506106194434674,56653,0.763370214035138,49575,87.507
2021,GTM,35162,114.05,NaN,NaN,NaN,NaN,NaN,4388.72407207344,6.41540555186262,1.4803168061015,17109746,2.2662551121632,8938987,52.245
2021,GUM,280,NaN,NaN,3.55,NaN,NaN,NaN,31325.3962959769,0.285940325182395,0.767004481277612,170534,0.847856630660284,162033,95.015
2021,GUY,184061.333,139.08,NaN,11.97,NaN,NaN,NaN,10857.3381487023,18.9609825500705,0.919614738982755,804567,1.33275453140369,216404,26.897
2021,HKG,NaN,244.78,NaN,NaN,NaN,NaN,NaN,44525.5929563664,7.41667263929604,-0.91177674914823,7413100,-0.911776749148241,7413100,100
2021,HND,63383.1,112.21,NaN,NaN,NaN,NaN,NaN,2428.03194678525,10.8197330689822,1.5351396675707,10278345,2.59699909152842,6062373,58.982
2021,HRV,19416.1,102.37,NaN,NaN,NaN,NaN,NaN,15396.1088534805,17.9891988700835,-4.25664890192098,3879000,-3.69351191644176,2245088,57.878
2021,HTI,3441.9,102.15,NaN,NaN,NaN,NaN,NaN,1284.47793497372,-3.00580329140145,1.23729899666313,11447569,2.76011280334554,6635469,57.964
2021,HUN,20515.567,104.88,NaN,NaN,NaN,NaN,NaN,15533.6088997426,7.64446029043326,-0.413751024472153,9709891,0.0065434189729684,7014911,72.245
2021,IDN,915276.633,173.66,NaN,NaN,NaN,NaN,NaN,3892.96237157954,2.98510862701504,0.694717688319757,273753191,1.83401585381079,156833203,57.29
2021,IMN,34.6,NaN,NaN,2.22,NaN,NaN,NaN,NaN,NaN,0.257859199732084,84263,0.592049452017595,44723,53.076
2021,IND,724264,125.18,NaN,NaN,NaN,NaN,NaN,1961.9608772937,8.18436771562176,0.797216093898126,1407563842,2.125468465055,498179071,35.393
2021,INX,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN, 
2021,IRL,7860.2,120.57,NaN,NaN,NaN,NaN,NaN,88966.6721604807,12.5098824583638,0.953898051735591,5033165,1.35995965293866,3216796,63.912
2021,IRN,107656.3,96.89,NaN,NaN,NaN,NaN,NaN,5344.95802470247,3.96556869056239,0.722822505475776,87923432,1.34166951354559,67125144,76.345
2021,IRQ,8250,107.18,NaN,NaN,NaN,NaN,NaN,4141.38817666372,-0.695471073998888,2.26888921028968,43533592,2.58717038649472,30960655,71.119
2021,ISL,520.033,103.49,NaN,NaN,NaN,NaN,NaN,53825.2615913991,2.63698996444681,1.6393166402584,372520,1.68836433069136,349960,93.944
2021,ISR,1400,103.65,NaN,NaN,NaN,NaN,NaN,40802.1416187199,6.87692635751118,1.61038582783125,9364700,1.70430222991677,8678642,92.674
2021,ITA,96199.4,107.27,NaN,NaN,NaN,NaN,NaN,31600.7094763398,7.58257799694333,-0.555357163186613,59109668,-0.124129801412634,42172384,71.346
2021,JAM,6007.733,106.89,NaN,NaN,NaN,NaN,NaN,4977.41527062173,4.33148044608771,0.257040921915097,2827695,0.86077664867006,1601946,56.652
2021,JOR,975,121.38,NaN,NaN,NaN,NaN,NaN,3773.37881066377,0.209793736104814,1.98907685592122,11148278,2.21634439310486,10214721,91.626
2021,JPN,249350,105.28,NaN,NaN,NaN,NaN,NaN,35507.5785877682,2.61337630961411,-0.459952415807642,125681593,-0.367384540062546,115459909,91.867
2021,KAZ,34839.192,123.74,NaN,NaN,NaN,NaN,NaN,11298.3559205841,2.95338136116814,1.29950843805955,19000988,1.559265648523,10986561,57.821
2021,KEN,36110.9,102.62,NaN,NaN,NaN,NaN,NaN,1705.74038395775,5.52043630422037,1.94276128252757,53005614,3.70601674052537,15102890,28.493
2021,KGZ,13336.2,111.79,NaN,NaN,NaN,NaN,NaN,1151.09662511884,4.39230761367301,1.68633485930567,6691800,2.47009803683757,2485736,37.146
2021,KHM,79126.8,92.88,NaN,NaN,NaN,NaN,NaN,1429.93702682619,1.83295801608998,1.16513584860257,16589023,2.94841235644415,4092180,24.668
2021,KIR,11.8,110.43,NaN,42.8,NaN,NaN,NaN,1437.28738195624,5.84720586765961,1.88854075847608,128874,3.21215521595277,72601,56.335
2021,KNA,110,74.58,NaN,1.38,NaN,NaN,NaN,18795.9346381027,-0.805145679647666,-0.0755921420171568,47606,0.12922095177243,14713,30.906
2021,KOR,62770,109.08,NaN,NaN,NaN,NaN,NaN,32730.6506278828,4.32920746061889,-0.176408650734229,51744876,-0.176410375279992,42127573,81.414
2021,KWT,62.5,127.23,NaN,NaN,NaN,NaN,NaN,24871.8102240981,3.93794311309208,-2.5628080932518,4250114,-2.56280809325179,4250114,100
2021,LAO,165610,182.65,NaN,50.01,NaN,NaN,NaN,2566.27742235222,1.0693803143312,1.43321406495938,7425057,3.20578551769306,2742742,36.939
2021,LBN,1439.3,107.81,NaN,NaN,NaN,NaN,NaN,6107.45470917147,-5.83236677671033,-1.24903516691702,5592631,-1.06027935521454,4982643,89.093
2021,LBR,75871.8,109.8,NaN,92.94,NaN,NaN,NaN,629.820554654024,2.84728210314857,2.05886078022756,5193416,2.98375028508875,2730335,52.573
2021,LBY,2170,118.43,NaN,NaN,NaN,NaN,NaN,8347.14263069653,29.7860649433074,1.21494764533037,6735277,1.58975261469859,5455170,80.994
2021,LCA,207.7,84.53,NaN,9.66,NaN,NaN,NaN,9333.14133694416,11.9733046935177,0.230712748065059,179651,0.755210386246962,34026,18.94
2021,LIE,67,NaN,NaN,55.31,NaN,NaN,NaN,NaN,NaN,0.727556393997221,39039,1.10360678661133,5649,14.471
2021,LKA,21098.6,126.25,NaN,NaN,NaN,NaN,NaN,4331.4736850689,2.40496705325673,1.07544995696428,22156000,1.85795175912168,4178622,18.86
2021,LSO,345.2,91.04,NaN,32.29,NaN,NaN,NaN,972.692203701679,0.340031450230541,1.2062178802275,2281454,2.75141273440041,672573,29.48
